省市縣市代碼,鄉鎮市區代碼,村里,鄰,街、路段,地區,巷,弄,號,橫座標,縱座標,完整地址
10015,1001502,鳳信里,7,中正路一段,,３０５巷,,３之１號,295323.34,2626060.88,花蓮縣鳳林鎮鳳信里中正路一段３０５巷３之１號
10015,1001502,鳳信里,7,中正路一段,,３０５巷,,３號,295318.429,2626070.625,花蓮縣鳳林鎮鳳信里中正路一段３０５巷３號
10015,1001502,鳳信里,8,中正路一段,,３０５巷,,５號,295302.06,2626076.481,花蓮縣鳳林鎮鳳信里中正路一段３０５巷５號
10015,1001502,鳳信里,7,中正路一段,,３０５巷,,５號,295302.06,2626076.481,花蓮縣鳳林鎮鳳信里中正路一段３０５巷５號
10015,1001502,鳳信里,7,中正路一段,,３０５巷,,６號,295350.32,2626072.079,花蓮縣鳳林鎮鳳信里中正路一段３０５巷６號
10015,1001502,鳳信里,8,中正路一段,,３０５巷,,７號,295290.987,2626082.262,花蓮縣鳳林鎮鳳信里中正路一段３０５巷７號
10015,1001502,鳳信里,7,中正路一段,,３０５巷,,８號,295351.456,2626108.219,花蓮縣鳳林鎮鳳信里中正路一段３０５巷８號
10015,1001502,鳳信里,8,中正路一段,,３０５巷,,９號,295281.601,2626086.843,花蓮縣鳳林鎮鳳信里中正路一段３０５巷９號
10015,1001502,鳳信里,7,中正路一段,,３０５巷,,１０號,295329.14,2626101.649,花蓮縣鳳林鎮鳳信里中正路一段３０５巷１０號
10015,1001502,鳳信里,7,中正路一段,,３０５巷,,１２號,295345.328,2626136.888,花蓮縣鳳林鎮鳳信里中正路一段３０５巷１２號
10015,1001502,鳳信里,7,中正路一段,,３０５巷,,１２號之５,295397.796,2626171.547,花蓮縣鳳林鎮鳳信里中正路一段３０５巷１２號之５
10015,1001502,鳳信里,23,中正路一段,,,,３０６號,295527.581,2626406.705,花蓮縣鳳林鎮鳳信里中正路一段３０６號
10015,1001502,鳳信里,23,中正路一段,,,,３０８號,295529.393,2626411.052,花蓮縣鳳林鎮鳳信里中正路一段３０８號
10015,1001502,鳳信里,23,中正路一段,,,,３１０號,295531.206,2626415.397,花蓮縣鳳林鎮鳳信里中正路一段３１０號
10015,1001502,鳳信里,23,中正路一段,,,,３１２號,295533.018,2626419.744,花蓮縣鳳林鎮鳳信里中正路一段３１２號
10015,1001502,鳳信里,23,中正路一段,,,,３１４號,295534.831,2626424.09,花蓮縣鳳林鎮鳳信里中正路一段３１４號
10015,1001502,鳳信里,23,中正路一段,,,,３１６號,295536.643,2626428.435,花蓮縣鳳林鎮鳳信里中正路一段３１６號
10015,1001502,鳳信里,23,中正路一段,,,,３１８號,295538.456,2626432.782,花蓮縣鳳林鎮鳳信里中正路一段３１８號
10015,1001502,鳳信里,23,中正路一段,,,,３２０號,295540.548,2626438.155,花蓮縣鳳林鎮鳳信里中正路一段３２０號
10015,1001502,鳳信里,23,中正路一段,,,,３２２號,295542.06,2626442.501,花蓮縣鳳林鎮鳳信里中正路一段３２２號
10015,1001502,鳳信里,7,中正路一段,,,,３２３號,295405.44,2626295.9,花蓮縣鳳林鎮鳳信里中正路一段３２３號
10015,1001502,鳳信里,23,中正路一段,,,,３２４號,295544.784,2626450.692,花蓮縣鳳林鎮鳳信里中正路一段３２４號
10015,1001502,鳳信里,23,中正路一段,,,,３２６號,295551.016,2626464.718,花蓮縣鳳林鎮鳳信里中正路一段３２６號
10015,1001502,鳳信里,7,中正路一段,,,,３２７號,295449.46,2626289.46,花蓮縣鳳林鎮鳳信里中正路一段３２７號
10015,1001502,鳳信里,23,中正路一段,,,,３２８號,295552.548,2626469.849,花蓮縣鳳林鎮鳳信里中正路一段３２８號
10015,1001502,鳳信里,7,中正路一段,,,,３２９號,295428.14,2626288.85,花蓮縣鳳林鎮鳳信里中正路一段３２９號
10015,1001502,鳳信里,23,中正路一段,,,,３３０號,295554.08,2626474.119,花蓮縣鳳林鎮鳳信里中正路一段３３０號
10015,1001502,鳳信里,7,中正路一段,,,,３３１號,295430.58,2626294.57,花蓮縣鳳林鎮鳳信里中正路一段３３１號
10015,1001502,鳳信里,23,中正路一段,,,,３３２號,295555.677,2626479.26,花蓮縣鳳林鎮鳳信里中正路一段３３２號
10015,1001502,鳳信里,23,中正路一段,,,,３３４號,295557.317,2626483.315,花蓮縣鳳林鎮鳳信里中正路一段３３４號
10015,1001502,鳳信里,23,中正路一段,,,,３３６號,295559.136,2626488.47,花蓮縣鳳林鎮鳳信里中正路一段３３６號
10015,1001502,鳳信里,7,中正路一段,,,,３３７號,295430.54,2626307.89,花蓮縣鳳林鎮鳳信里中正路一段３３７號
10015,1001502,鳳信里,23,中正路一段,,,,３３８號,295560.775,2626492.525,花蓮縣鳳林鎮鳳信里中正路一段３３８號
10015,1001502,鳳信里,7,中正路一段,,,,３３９號,295431.89,2626312.52,花蓮縣鳳林鎮鳳信里中正路一段３３９號
10015,1001502,鳳信里,23,中正路一段,,,,３４０號,295562.494,2626496.547,花蓮縣鳳林鎮鳳信里中正路一段３４０號
10015,1001502,鳳信里,7,中正路一段,,,,３４１號,295442.58,2626305.48,花蓮縣鳳林鎮鳳信里中正路一段３４１號
10015,1001502,鳳信里,23,中正路一段,,,,３４２號,295564.495,2626501.326,花蓮縣鳳林鎮鳳信里中正路一段３４２號
10015,1001502,鳳信里,7,中正路一段,,,,３４３號,295450.24,2626302.24,花蓮縣鳳林鎮鳳信里中正路一段３４３號
10015,1001502,鳳信里,7,中正路一段,,,,３４５號,295458.13,2626315.86,花蓮縣鳳林鎮鳳信里中正路一段３４５號
10015,1001502,鳳信里,23,中正路一段,,,,３４６號,295565.764,2626505.896,花蓮縣鳳林鎮鳳信里中正路一段３４６號
10015,1001502,鳳信里,23,中正路一段,,,,３４８號,295569.95,2626508.339,花蓮縣鳳林鎮鳳信里中正路一段３４８號
10015,1001502,鳳信里,7,中正路一段,,,,３４９號,295465.204,2626320.045,花蓮縣鳳林鎮鳳信里中正路一段３４９號
10015,1001502,鳳信里,23,中正路一段,,３５０巷,,２號,295583.973,2626501.194,花蓮縣鳳林鎮鳳信里中正路一段３５０巷２號
10015,1001502,鳳信里,23,中正路一段,,３５０巷,,６號,295591.346,2626498.043,花蓮縣鳳林鎮鳳信里中正路一段３５０巷６號
10015,1001502,鳳信里,23,中正路一段,,３５０巷,,８號,295595.055,2626496.445,花蓮縣鳳林鎮鳳信里中正路一段３５０巷８號
10015,1001502,鳳信里,23,中正路一段,,３５０巷,,１０號,295598.808,2626494.848,花蓮縣鳳林鎮鳳信里中正路一段３５０巷１０號
10015,1001502,鳳信里,23,中正路一段,,３５０巷,,１２號,295602.561,2626493.651,花蓮縣鳳林鎮鳳信里中正路一段３５０巷１２號
10015,1001502,鳳信里,23,中正路一段,,３５０巷,,１６號,295585.05,2626476.14,花蓮縣鳳林鎮鳳信里中正路一段３５０巷１６號
10015,1001502,鳳信里,23,中正路一段,,,,３５２號,295572.232,2626520.681,花蓮縣鳳林鎮鳳信里中正路一段３５２號
10015,1001502,鳳信里,7,中正路一段,,,,３５３號,295477.329,2626327.633,花蓮縣鳳林鎮鳳信里中正路一段３５３號
10015,1001502,鳳信里,23,中正路一段,,,,３５４號,295573.919,2626525.189,花蓮縣鳳林鎮鳳信里中正路一段３５４號
10015,1001502,鳳信里,7,中正路一段,,,,３５５號,295479.439,2626332.716,花蓮縣鳳林鎮鳳信里中正路一段３５５號
10015,1001502,鳳信里,23,中正路一段,,,,３５６號,295575.606,2626529.696,花蓮縣鳳林鎮鳳信里中正路一段３５６號
10015,1001502,鳳信里,7,中正路一段,,,,３５７號,295481.222,2626337.56,花蓮縣鳳林鎮鳳信里中正路一段３５７號
10015,1001502,鳳信里,23,中正路一段,,,,３５８號,295577.16,2626534.469,花蓮縣鳳林鎮鳳信里中正路一段３５８號
10015,1001502,鳳信里,7,中正路一段,,,,３５９號,295483.005,2626342.403,花蓮縣鳳林鎮鳳信里中正路一段３５９號
10015,1001502,鳳信里,23,中正路一段,,,,３６０號,295578.847,2626538.976,花蓮縣鳳林鎮鳳信里中正路一段３６０號
10015,1001502,鳳信里,7,中正路一段,,,,３６１號,295484.589,2626346.75,花蓮縣鳳林鎮鳳信里中正路一段３６１號
10015,1001502,鳳信里,23,中正路一段,,,,３６２號,295580.534,2626543.484,花蓮縣鳳林鎮鳳信里中正路一段３６２號
10015,1001502,鳳信里,7,中正路一段,,,,３６３號,295486.373,2626352.489,花蓮縣鳳林鎮鳳信里中正路一段３６３號
10015,1001502,鳳信里,23,中正路一段,,,,３６４號,295582.222,2626547.991,花蓮縣鳳林鎮鳳信里中正路一段３６４號
10015,1001502,鳳信里,7,中正路一段,,,,３６５號,295485.883,2626361.93,花蓮縣鳳林鎮鳳信里中正路一段３６５號
10015,1001502,鳳信里,23,中正路一段,,,,３６６號,295584.573,2626553.428,花蓮縣鳳林鎮鳳信里中正路一段３６６號
10015,1001502,鳳信里,23,中正路一段,,,,３６８號,295585.784,2626557.324,花蓮縣鳳林鎮鳳信里中正路一段３６８號
10015,1001502,鳳信里,7,中正路一段,,,,３６９號,295465.429,2626381.23,花蓮縣鳳林鎮鳳信里中正路一段３６９號
10015,1001502,鳳信里,7,中正路一段,,,,３６９號之２,295498.93,2626384.51,花蓮縣鳳林鎮鳳信里中正路一段３６９號之２
10015,1001502,鳳信里,23,中正路一段,,,,３７０號,295587.471,2626561.832,花蓮縣鳳林鎮鳳信里中正路一段３７０號
10015,1001502,鳳信里,22,中正路一段,,,,３７１號,295489.074,2626424.671,花蓮縣鳳林鎮鳳信里中正路一段３７１號
10015,1001502,鳳信里,23,中正路一段,,,,３７２號,295589.103,2626566.154,花蓮縣鳳林鎮鳳信里中正路一段３７２號
10015,1001502,鳳信里,22,中正路一段,,,,３７３號,295521.219,2626444.45,花蓮縣鳳林鎮鳳信里中正路一段３７３號
10015,1001502,鳳信里,23,中正路一段,,,,３７４號,295590.79,2626570.661,花蓮縣鳳林鎮鳳信里中正路一段３７４號
10015,1001502,鳳信里,22,中正路一段,,,,３７５號,295522.699,2626448.29,花蓮縣鳳林鎮鳳信里中正路一段３７５號
10015,1001502,鳳信里,23,中正路一段,,,,３７６號,295592.478,2626575.169,花蓮縣鳳林鎮鳳信里中正路一段３７６號
10015,1001502,鳳信里,22,中正路一段,,,,３７７號,295524.18,2626452.13,花蓮縣鳳林鎮鳳信里中正路一段３７７號
10015,1001502,鳳信里,23,中正路一段,,,,３７８號,295594.165,2626579.676,花蓮縣鳳林鎮鳳信里中正路一段３７８號
10015,1001502,鳳信里,22,中正路一段,,,,３７９號,295525.66,2626455.971,花蓮縣鳳林鎮鳳信里中正路一段３７９號
10015,1001502,鳳信里,23,中正路一段,,,,３８０號,295595.852,2626584.183,花蓮縣鳳林鎮鳳信里中正路一段３８０號
10015,1001502,鳳信里,22,中正路一段,,,,３８１號,295527.14,2626459.811,花蓮縣鳳林鎮鳳信里中正路一段３８１號
10015,1001502,鳳信里,23,中正路一段,,,,３８２號,295597.539,2626588.691,花蓮縣鳳林鎮鳳信里中正路一段３８２號
10015,1001502,鳳信里,22,中正路一段,,,,３８３號,295528.62,2626463.651,花蓮縣鳳林鎮鳳信里中正路一段３８３號
10015,1001502,鳳信里,23,中正路一段,,,,３８４號,295599.226,2626593.198,花蓮縣鳳林鎮鳳信里中正路一段３８４號
10015,1001502,鳳信里,22,中正路一段,,,,３８５號,295530.101,2626467.492,花蓮縣鳳林鎮鳳信里中正路一段３８５號
10015,1001502,鳳信里,22,中正路一段,,,,３８７號,295531.581,2626471.332,花蓮縣鳳林鎮鳳信里中正路一段３８７號
10015,1001502,鳳信里,22,中正路一段,,,,３８９號,295533.061,2626475.172,花蓮縣鳳林鎮鳳信里中正路一段３８９號
10015,1001502,鳳信里,22,中正路一段,,,,３９１號,295534.541,2626479.013,花蓮縣鳳林鎮鳳信里中正路一段３９１號
10015,1001502,鳳信里,22,中正路一段,,,,３９３號,295536.021,2626482.853,花蓮縣鳳林鎮鳳信里中正路一段３９３號
10015,1001502,鳳信里,22,中正路一段,,,,３９５號,295537.502,2626486.693,花蓮縣鳳林鎮鳳信里中正路一段３９５號
10015,1001502,鳳信里,22,中正路一段,,,,３９７號,295538.982,2626490.534,花蓮縣鳳林鎮鳳信里中正路一段３９７號
10015,1001502,鳳信里,22,中正路一段,,,,３９９號,295540.462,2626494.374,花蓮縣鳳林鎮鳳信里中正路一段３９９號
10015,1001502,鳳信里,22,中正路一段,,,,４０１號,295541.942,2626498.214,花蓮縣鳳林鎮鳳信里中正路一段４０１號
10015,1001502,鳳信里,22,中正路一段,,,,４０３號,295544.284,2626503.722,花蓮縣鳳林鎮鳳信里中正路一段４０３號
10015,1001502,鳳信里,22,中正路一段,,,,４０５號,295547.106,2626510.247,花蓮縣鳳林鎮鳳信里中正路一段４０５號
10015,1001502,鳳信里,22,中正路一段,,,,４０７號,295548.338,2626515.066,花蓮縣鳳林鎮鳳信里中正路一段４０７號
10015,1001502,鳳信里,22,中正路一段,,,,４０９號,295549.788,2626519.214,花蓮縣鳳林鎮鳳信里中正路一段４０９號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,１號,295533.662,2626527.714,花蓮縣鳳林鎮鳳信里中正路一段４１１巷１號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,３號,295530.713,2626528.618,花蓮縣鳳林鎮鳳信里中正路一段４１１巷３號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,５號,295525.931,2626530.385,花蓮縣鳳林鎮鳳信里中正路一段４１１巷５號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,７號,295518.71,2626517.405,花蓮縣鳳林鎮鳳信里中正路一段４１１巷７號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,９號,295516.949,2626513.507,花蓮縣鳳林鎮鳳信里中正路一段４１１巷９號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,１１號,295515.188,2626509.61,花蓮縣鳳林鎮鳳信里中正路一段４１１巷１１號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,１３號,295513.426,2626505.712,花蓮縣鳳林鎮鳳信里中正路一段４１１巷１３號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,１５號,295511.665,2626501.815,花蓮縣鳳林鎮鳳信里中正路一段４１１巷１５號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,１７號,295510.823,2626496.779,花蓮縣鳳林鎮鳳信里中正路一段４１１巷１７號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,１８號,295487.256,2626488.037,花蓮縣鳳林鎮鳳信里中正路一段４１１巷１８號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,１９號,295509.067,2626492.725,花蓮縣鳳林鎮鳳信里中正路一段４１１巷１９號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,２０號,295489.882,2626493.667,花蓮縣鳳林鎮鳳信里中正路一段４１１巷２０號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,２１號,295507.311,2626488.671,花蓮縣鳳林鎮鳳信里中正路一段４１１巷２１號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,２２號,295491.87,2626498.203,花蓮縣鳳林鎮鳳信里中正路一段４１１巷２２號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,２３號,295505.555,2626484.617,花蓮縣鳳林鎮鳳信里中正路一段４１１巷２３號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,２４號,295493.219,2626501.647,花蓮縣鳳林鎮鳳信里中正路一段４１１巷２４號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,２５號,295503.799,2626480.563,花蓮縣鳳林鎮鳳信里中正路一段４１１巷２５號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,２６號,295495.31,2626505.315,花蓮縣鳳林鎮鳳信里中正路一段４１１巷２６號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,２７號,295502.043,2626476.509,花蓮縣鳳林鎮鳳信里中正路一段４１１巷２７號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,２８號,295496.942,2626509.547,花蓮縣鳳林鎮鳳信里中正路一段４１１巷２８號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,２９號,295500.287,2626472.455,花蓮縣鳳林鎮鳳信里中正路一段４１１巷２９號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,３０號,295498.702,2626514.195,花蓮縣鳳林鎮鳳信里中正路一段４１１巷３０號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,３１號,295498.531,2626468.401,花蓮縣鳳林鎮鳳信里中正路一段４１１巷３１號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,３２號,295500.69,2626518.732,花蓮縣鳳林鎮鳳信里中正路一段４１１巷３２號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,３３號,295496.775,2626464.347,花蓮縣鳳林鎮鳳信里中正路一段４１１巷３３號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,３４號,295503.157,2626524.331,花蓮縣鳳林鎮鳳信里中正路一段４１１巷３４號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,３５號,295495.019,2626460.293,花蓮縣鳳林鎮鳳信里中正路一段４１１巷３５號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,３６號,295505.711,2626530.123,花蓮縣鳳林鎮鳳信里中正路一段４１１巷３６號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,３７號,295493.263,2626456.239,花蓮縣鳳林鎮鳳信里中正路一段４１１巷３７號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,３８號,295507.133,2626533.404,花蓮縣鳳林鎮鳳信里中正路一段４１１巷３８號
10015,1001502,鳳信里,22,中正路一段,,４１１巷,,４０號,295508.388,2626535.671,花蓮縣鳳林鎮鳳信里中正路一段４１１巷４０號
10015,1001502,鳳信里,5,中華路,,,,１號,295769.81,2626416.77,花蓮縣鳳林鎮鳳信里中華路１號
10015,1001502,鳳信里,5,中華路,,,,２號,295816.022,2626470.405,花蓮縣鳳林鎮鳳信里中華路２號
10015,1001502,鳳信里,23,信義路,,,,３之１號,295550.14,2626366.64,花蓮縣鳳林鎮鳳信里信義路３之１號
10015,1001502,鳳信里,23,信義路,,,,５號,295567.57,2626384.73,花蓮縣鳳林鎮鳳信里信義路５號
10015,1001502,鳳信里,23,信義路,,,,７號,295578.24,2626380.41,花蓮縣鳳林鎮鳳信里信義路７號
10015,1001502,鳳信里,6,信義路,,,,１７號,295699.9,2626409.82,花蓮縣鳳林鎮鳳信里信義路１７號
10015,1001502,鳳信里,7,平信路,,,,１０之２號,295338.97,2626251.73,花蓮縣鳳林鎮鳳信里平信路１０之２號
10015,1001502,鳳信里,7,平信路,,,,１０之１號,295384.759,2626222.806,花蓮縣鳳林鎮鳳信里平信路１０之１號
10015,1001502,鳳信里,7,平信路,,,,１０號,295388.066,2626234.183,花蓮縣鳳林鎮鳳信里平信路１０號
10015,1001502,鳳信里,22,成信街,,,,２號,295462.294,2626426.13,花蓮縣鳳林鎮鳳信里成信街２號
10015,1001502,鳳信里,22,成信街,,,,６號,295457.092,2626427.863,花蓮縣鳳林鎮鳳信里成信街６號
10015,1001502,鳳信里,22,成信街,,,,８號,295451.565,2626430.245,花蓮縣鳳林鎮鳳信里成信街８號
10015,1001502,鳳信里,22,成信街,,１０巷,２弄,１號,295461.199,2626457.328,花蓮縣鳳林鎮鳳信里成信街１０巷２弄１號
10015,1001502,鳳信里,22,成信街,,１０巷,２弄,２號,295456.225,2626443.132,花蓮縣鳳林鎮鳳信里成信街１０巷２弄２號
10015,1001502,鳳信里,22,成信街,,１０巷,２弄,３號,295468.635,2626454.852,花蓮縣鳳林鎮鳳信里成信街１０巷２弄３號
10015,1001502,鳳信里,22,成信街,,１０巷,２弄,５號,295475.277,2626451.299,花蓮縣鳳林鎮鳳信里成信街１０巷２弄５號
10015,1001502,鳳信里,22,成信街,,１０巷,２弄,６號,295460.776,2626440.533,花蓮縣鳳林鎮鳳信里成信街１０巷２弄６號
10015,1001502,鳳信里,22,成信街,,１０巷,２弄,８號,295466.737,2626438.367,花蓮縣鳳林鎮鳳信里成信街１０巷２弄８號
10015,1001502,鳳信里,22,成信街,,１０巷,,６號,295468.247,2626464.773,花蓮縣鳳林鎮鳳信里成信街１０巷６號
10015,1001502,鳳信里,22,成信街,,１０巷,,７號,295462.325,2626502.274,花蓮縣鳳林鎮鳳信里成信街１０巷７號
10015,1001502,鳳信里,22,成信街,,１０巷,,８號,295469.946,2626468.539,花蓮縣鳳林鎮鳳信里成信街１０巷８號
10015,1001502,鳳信里,22,成信街,,１０巷,,９號,295463.804,2626505.457,花蓮縣鳳林鎮鳳信里成信街１０巷９號
10015,1001502,鳳信里,22,成信街,,１０巷,,１０號,295471.745,2626473.354,花蓮縣鳳林鎮鳳信里成信街１０巷１０號
10015,1001502,鳳信里,22,成信街,,１０巷,,１１號,295466.527,2626511.999,花蓮縣鳳林鎮鳳信里成信街１０巷１１號
10015,1001502,鳳信里,22,成信街,,１０巷,,１２號,295473.779,2626477.748,花蓮縣鳳林鎮鳳信里成信街１０巷１２號
10015,1001502,鳳信里,22,成信街,,１０巷,,１４號,295475.531,2626481.58,花蓮縣鳳林鎮鳳信里成信街１０巷１４號
10015,1001502,鳳信里,22,成信街,,１０巷,,１６號,295477.522,2626485.42,花蓮縣鳳林鎮鳳信里成信街１０巷１６號
10015,1001502,鳳信里,22,成信街,,１０巷,２５弄,１號,295454.803,2626478.935,花蓮縣鳳林鎮鳳信里成信街１０巷２５弄１號
10015,1001502,鳳信里,22,成信街,,１０巷,２５弄,２號,295461.18,2626495.404,花蓮縣鳳林鎮鳳信里成信街１０巷２５弄２號
10015,1001502,鳳信里,22,成信街,,１０巷,２５弄,３號,295447.94,2626482.666,花蓮縣鳳林鎮鳳信里成信街１０巷２５弄３號
10015,1001502,鳳信里,22,成信街,,１０巷,２５弄,５號,295441.437,2626486.157,花蓮縣鳳林鎮鳳信里成信街１０巷２５弄５號
10015,1001502,鳳信里,22,成信街,,１０巷,２５弄,６號,295456.476,2626497.06,花蓮縣鳳林鎮鳳信里成信街１０巷２５弄６號
10015,1001502,鳳信里,22,成信街,,１０巷,２５弄,８號,295451.878,2626499.303,花蓮縣鳳林鎮鳳信里成信街１０巷２５弄８號
10015,1001502,鳳信里,22,成信街,,,,２７號之１,295362.07,2626418.45,花蓮縣鳳林鎮鳳信里成信街２７號之１
10015,1001502,鳳信里,11,正信路,,,,１號,295220.925,2625811.253,花蓮縣鳳林鎮鳳信里正信路１號
10015,1001502,鳳信里,11,正信路,,,,２號,295253.918,2625816.477,花蓮縣鳳林鎮鳳信里正信路２號
10015,1001502,鳳信里,11,正信路,,,,５號,295212.107,2625816.448,花蓮縣鳳林鎮鳳信里正信路５號
10015,1001502,鳳信里,11,正信路,,,,６號,295226.126,2625833.504,花蓮縣鳳林鎮鳳信里正信路６號
10015,1001502,鳳信里,11,正信路,,,,７號,295191.132,2625820.573,花蓮縣鳳林鎮鳳信里正信路７號
10015,1001502,鳳信里,11,正信路,,,,８號,295216.629,2625830.341,花蓮縣鳳林鎮鳳信里正信路８號
10015,1001502,鳳信里,11,正信路,,,,１１之１號,295152.512,2625819.009,花蓮縣鳳林鎮鳳信里正信路１１之１號
10015,1001502,鳳信里,11,正信路,,,,１３號,295173.62,2625828.52,花蓮縣鳳林鎮鳳信里正信路１３號
10015,1001502,鳳信里,11,正信路,,,,１３之４號,295135.708,2625838.665,花蓮縣鳳林鎮鳳信里正信路１３之４號
10015,1001502,鳳信里,11,正信路,,,,１６號,295184.058,2625841.252,花蓮縣鳳林鎮鳳信里正信路１６號
10015,1001502,鳳信里,16,正信路,,,,３７號,294670.706,2625971.567,花蓮縣鳳林鎮鳳信里正信路３７號
10015,1001502,鳳信里,16,正信路,,,,３９號,294676.779,2625956.193,花蓮縣鳳林鎮鳳信里正信路３９號
10015,1001502,鳳信里,16,正信路,,,,４１號,294672.46,2625928.362,花蓮縣鳳林鎮鳳信里正信路４１號
10015,1001502,鳳信里,23,民族街,,,,１號,295569.622,2626456.139,花蓮縣鳳林鎮鳳信里民族街１號
10015,1001502,鳳信里,23,民族街,,,,２號,295562.689,2626445.194,花蓮縣鳳林鎮鳳信里民族街２號
10015,1001502,鳳信里,23,民族街,,,,３號,295573.815,2626454.929,花蓮縣鳳林鎮鳳信里民族街３號
10015,1001502,鳳信里,23,民族街,,,,５號,295582.89,2626468.52,花蓮縣鳳林鎮鳳信里民族街５號
10015,1001502,鳳信里,23,民族街,,,,６號,295569.185,2626443.031,花蓮縣鳳林鎮鳳信里民族街６號
10015,1001502,鳳信里,23,民族街,,,,１１號,295621.8,2626442,花蓮縣鳳林鎮鳳信里民族街１１號
10015,1001502,鳳信里,4,民權路,,,,１５號,295995.68,2626414.9,花蓮縣鳳林鎮鳳信里民權路１５號
10015,1001502,鳳信里,4,民權路,,２１巷,,１１號,295809.611,2626292.663,花蓮縣鳳林鎮鳳信里民權路２１巷１１號
10015,1001502,鳳信里,4,民權路,,２１巷,,１３號,295841.02,2626294.5,花蓮縣鳳林鎮鳳信里民權路２１巷１３號
10015,1001502,鳳信里,4,民權路,,２１巷,,１７之１號,296349.83,2626152.59,花蓮縣鳳林鎮鳳信里民權路２１巷１７之１號
10015,1001502,鳳信里,4,民權路,,２１巷,,１８號,295831.248,2626052.341,花蓮縣鳳林鎮鳳信里民權路２１巷１８號
10015,1001502,鳳信里,4,民權路,,２１巷,,１９之１號,296502.79,2626164.47,花蓮縣鳳林鎮鳳信里民權路２１巷１９之１號
10015,1001502,鳳信里,4,民權路,,２１巷,,２０之１號,295848.54,2625986.23,花蓮縣鳳林鎮鳳信里民權路２１巷２０之１號
10015,1001502,鳳信里,4,民權路,,２１巷,,２０號,295853.195,2626009.707,花蓮縣鳳林鎮鳳信里民權路２１巷２０號
10015,1001502,鳳信里,4,民權路,,２１巷,,２１號,295931.384,2625788.108,花蓮縣鳳林鎮鳳信里民權路２１巷２１號
10015,1001502,鳳信里,4,民權路,,２１巷,,２２號,295832.726,2625955.853,花蓮縣鳳林鎮鳳信里民權路２１巷２２號
10015,1001502,鳳信里,4,民權路,,２１巷,,２３號,295931.948,2625785.17,花蓮縣鳳林鎮鳳信里民權路２１巷２３號
10015,1001502,鳳信里,4,民權路,,２１巷,,２４號,295827.404,2625939.205,花蓮縣鳳林鎮鳳信里民權路２１巷２４號
10015,1001502,鳳信里,4,民權路,,２１巷,,２６號,295714.637,2625819.117,花蓮縣鳳林鎮鳳信里民權路２１巷２６號
10015,1001502,鳳信里,4,民權路,,２１巷,,２８號,295815.021,2625931.982,花蓮縣鳳林鎮鳳信里民權路２１巷２８號
10015,1001502,鳳信里,4,民權路,,２１巷,,３０號,295742.097,2625894.172,花蓮縣鳳林鎮鳳信里民權路２１巷３０號
10015,1001502,鳳信里,4,民權路,,２１巷,,３６號,295862.082,2625712.559,花蓮縣鳳林鎮鳳信里民權路２１巷３６號
10015,1001502,鳳信里,5,民權路,,３５巷,,９號,295754.608,2626493.13,花蓮縣鳳林鎮鳳信里民權路３５巷９號
10015,1001502,鳳信里,5,民權路,,３５巷,,１１號,295753.682,2626482.953,花蓮縣鳳林鎮鳳信里民權路３５巷１１號
10015,1001502,鳳信里,5,民權路,,３５巷,,１３號,295747.878,2626469.558,花蓮縣鳳林鎮鳳信里民權路３５巷１３號
10015,1001502,鳳信里,5,民權路,,３５巷,,１３號之１,295764.53,2626446.25,花蓮縣鳳林鎮鳳信里民權路３５巷１３號之１
10015,1001502,鳳信里,5,民權路,,３５巷,,１５號,295739.836,2626450.539,花蓮縣鳳林鎮鳳信里民權路３５巷１５號
10015,1001502,鳳信里,5,民權路,,３５巷,,１７號,295747.107,2626424.583,花蓮縣鳳林鎮鳳信里民權路３５巷１７號
